class_path,version31cbo,version32cbo,version33cbo,version34cbo,version31lcom,version32lcom,version33lcom,version34lcom
panel.cc,2,2,2,2,1,1,1,0
service_process_control_browsertest.cc,1,2,2,2,8,12,12,12
gcapi_last_run_test.cc,4,4,4,4,4,4,4,4
bookmark_drag_drop_gtk.cc,1,1,1,1,0,0,0,0
write_on_cache_file.cc,0,0,0,0,0,0,0,0
app_modal_dialog.cc,2,2,2,2,0,0,0,0
attestation_policy_observer_unittest.cc,0,0,0,0,0,0,0,0
aw_autofill_manager_delegate.cc,2,2,2,2,3,3,3,3
cookie_settings.cc,2,2,2,2,3,3,3,2
chrome_views_delegate.cc,1,1,2,2,1,1,2,2
diagnostics_test.cc,0,0,0,0,0,0,0,0
wallpaper_resizer_unittest.cc,2,2,2,2,2,2,2,2
download_test_file_activity_observer.cc,1,1,1,1,0,0,0,0
image_decoder.cc,2,2,2,2,0,0,0,0
expire_history_backend.cc,2,2,2,2,0,0,0,0
status_icon_unittest.cc,2,2,2,2,2,2,2,2
global_error_bubble_view.cc,2,2,2,2,0,0,0,0
clock.cc,0,0,0,0,0,0,0,0
safe_strerror_posix.cc,0,0,0,0,3,3,3,3
preferences.cc,0,0,0,0,0,0,0,0
default_apps_unittest.cc,1,1,1,1,0,0,0,0
jni_android_unittest.cc,0,0,0,0,0,0,0,0
delegating_renderer_unittest.cc,0,0,0,0,0,0,0,0
android_urls_database.cc,0,0,0,0,0,0,0,0
json_reader_unittest.cc,0,0,0,0,0,0,0,0
command_updater_unittest.cc,2,2,2,2,3,3,3,3
url_util.cc,0,0,0,0,0,0,0,0
url_util.cc,0,0,0,0,0,0,0,0
url_util.cc,0,0,0,0,0,0,0,0
url_util.cc,0,0,0,0,0,0,0,0
url_util.cc,0,0,0,0,0,0,0,0
url_util.cc,0,0,0,0,0,0,0,0
url_util.cc,0,0,0,0,0,0,0,0
url_util.cc,0,0,0,0,0,0,0,0
test_switches.cc,0,0,0,0,0,0,0,0
test_switches.cc,0,0,0,0,0,0,0,0
test_switches.cc,0,0,0,0,0,0,0,0
test_switches.cc,0,0,0,0,0,0,0,0
test_switches.cc,0,0,0,0,0,0,0,0
test_switches.cc,0,0,0,0,0,0,0,0
test_switches.cc,0,0,0,0,0,0,0,0
test_switches.cc,0,0,0,0,0,0,0,0
geolocation_browsertest.cc,5,5,5,5,15,15,15,15
accessibility_event_router_views_unittest.cc,4,4,5,5,5,5,7,9
webview_tests.cc,0,0,0,0,1,1,1,1
browsing_data_file_system_helper.cc,3,3,3,3,0,0,0,0
ssl_client_auth_requestor_mock.cc,1,1,1,1,0,0,0,0
developer_private_api_factory.cc,0,0,0,0,0,0,0,0
compat_checks_unittest.cc,0,0,0,0,1,1,1,1
compat_checks_unittest.cc,0,0,0,0,1,1,1,1
compat_checks_unittest.cc,0,0,0,0,1,1,1,1
compat_checks_unittest.cc,0,0,0,0,1,1,1,1
compat_checks_unittest.cc,0,0,0,0,1,1,1,1
compat_checks_unittest.cc,0,0,0,0,1,1,1,1
compat_checks_unittest.cc,0,0,0,0,1,1,1,1
compat_checks_unittest.cc,0,0,0,0,1,1,1,1
http_pipelining_compatibility_client_unittest.cc,2,2,2,2,0,0,0,0
test_chrome_web_ui_controller_factory.cc,4,4,4,4,0,0,0,0
native_handler.cc,0,0,0,0,0,0,0,0
variations_request_scheduler_unittest.cc,0,0,0,0,0,0,0,0
browser_thread_model_worker.cc,1,1,1,1,0,0,0,0
extension_sync_data_unittest.cc,2,1,1,1,2,2,2,2
chromium_binaries_distribution.cc,1,1,1,1,0,0,0,0
content_layer.cc,0,0,0,0,0,0,0,0
copy_tree_work_item_unittest.cc,1,1,1,1,12,12,12,12
work_item.cc,1,1,1,1,0,0,0,0
magnification_controller.cc,0,0,0,0,1,1,1,1
content_setting_media_menu_model.cc,1,1,1,1,0,0,0,0
omaha_query_params.cc,0,0,0,0,0,0,0,0
print_web_view_helper.cc,0,0,0,0,0,0,0,0
print_web_view_helper.cc,0,0,0,0,0,0,0,0
push_messaging_invalidation_handler.cc,0,0,0,0,0,0,0,0
java_handler_thread.cc,0,0,0,0,0,0,0,0
webstore_inline_installer.cc,1,1,1,1,0,0,0,0
enum_variant_unittest.cc,0,0,0,0,0,0,0,0
protocol_parser.cc,1,1,1,1,1,1,1,1
extension_manifests_chromepermission_unittest.cc,0,0,0,0,0,0,0,0
task_runner_test_template.cc,0,0,0,0,0,0,0,0
process_util_unittest.cc,9,9,7,7,41,41,37,37
sad_tab_gtk.cc,2,2,2,2,3,3,3,3
string_compare.cc,0,0,0,0,0,0,0,0
cloud_print_proxy_process_browsertest.cc,4,4,4,4,16,16,16,15
pepper_extensions_common_host.cc,0,1,1,1,0,0,1,1
picture_image_layer_impl.cc,0,0,0,0,0,0,0,0
demangle.cc,0,0,0,0,0,0,0,0
profile_downloader.cc,1,1,1,1,1,1,1,1
variations_http_header_provider_unittest.cc,0,0,0,0,0,0,0,0
core_oobe_handler.cc,0,0,0,0,0,0,0,0
overflow_bubble.cc,0,0,0,0,0,0,0,0
select_favicon_frames_unittest.cc,2,2,2,2,19,19,19,19
content_settings_utils.cc,0,0,0,0,0,0,0,0
process_metrics_openbsd.cc,0,0,0,0,0,0,0,0
form_autofill_browsertest.cc,1,1,2,2,0,0,0,2
dllmain.cc,0,0,0,0,3,3,3,3
performance_monitor_ui_util.cc,0,0,0,0,0,0,0,0
net_error_helper.cc,4,4,4,4,6,7,7,3
tcp_socket_unittest.cc,0,0,0,0,2,2,2,2
history_index_restore_observer.cc,1,1,1,1,0,0,0,0
devtools_adb_bridge.cc,15,11,11,11,1,2,6,6
chrome_version_info.cc,0,0,0,0,0,0,0,0
touch_observer_hud_unittest.cc,0,0,0,0,0,0,0,0
template_url_fetcher.cc,2,2,2,2,0,0,0,0
browser_prefs.cc,0,0,0,0,0,0,0,0
non_frontend_data_type_controller_unittest.cc,10,10,10,7,13,13,13,13
chrome_render_process_observer.cc,4,4,4,4,4,4,4,4
automation_window_tracker.cc,1,1,1,1,0,0,0,0
profile_signin_confirmation_ui.cc,1,1,1,1,0,0,0,0
gaia_web_auth_flow_unittest.cc,0,0,0,0,0,0,0,0
app_list_shelf_item_delegate.cc,0,0,0,0,0,0,0,0
browsing_data_remover.cc,3,3,3,3,1,1,2,1
service_discovery_shared_client.cc,0,0,0,0,0,0,0,0
chrome_browser_operations.cc,0,0,0,0,0,0,0,0
relauncher.cc,0,0,0,0,0,0,0,0
create_file_operation.cc,0,0,0,0,0,0,0,0
plugin_finder.cc,7,7,7,7,9,9,9,9
debug_message.cc,0,0,0,0,1,1,1,1
heap_snapshot_taker.cc,1,1,1,1,0,0,0,0
textinput_test_helper.cc,0,0,0,0,0,0,0,0
instant_service.cc,1,1,1,1,1,1,1,1
device_id_linux.cc,0,1,1,3,1,1,1,3
mobile_config_unittest.cc,0,0,0,0,0,0,0,0
metrics_network_observer.cc,1,1,1,1,0,0,0,0
unity_service.cc,0,0,0,0,1,1,1,1
unity_service.cc,0,0,0,0,1,1,1,1
unity_service.cc,0,0,0,0,1,1,1,1
unity_service.cc,0,0,0,0,1,1,1,1
unity_service.cc,0,0,0,0,1,1,1,1
unity_service.cc,0,0,0,0,1,1,1,1
unity_service.cc,0,0,0,0,1,1,1,1
unity_service.cc,0,0,0,0,1,1,1,1
shortcuts_provider.cc,2,2,2,2,0,0,0,1
login_profile_policy_provider.cc,0,0,0,0,0,0,0,0
local_sync_delegate.cc,0,0,0,0,0,0,0,0
extension_manifests_options_unittest.cc,1,1,1,1,1,1,1,1
extension_sync_data.cc,0,0,0,0,0,0,0,0
chrome_browser_main_extra_parts_gtk.cc,1,1,1,1,0,0,0,0
localized_error.cc,1,1,1,1,5,5,5,5
important_file_writer_unittest.cc,0,0,0,0,0,0,0,0
plugin_data_remover_helper.cc,1,1,1,1,0,0,0,0
sync_app_helper.cc,2,2,2,2,2,2,2,2
task_profiler_data_serializer.cc,3,3,3,3,4,4,4,4
file_change.cc,0,0,0,0,0,0,0,0
file_change.cc,0,0,0,0,0,0,0,0
file_change.cc,0,0,0,0,0,0,0,0
file_change.cc,0,0,0,0,0,0,0,0
file_change.cc,0,0,0,0,0,0,0,0
file_change.cc,0,0,0,0,0,0,0,0
file_change.cc,0,0,0,0,0,0,0,0
file_change.cc,0,0,0,0,0,0,0,0
browser_process_platform_part_base.cc,1,1,1,2,0,0,0,0
process_handle_win.cc,0,0,0,0,0,0,0,0
app_lifetime_monitor_factory.cc,0,0,0,0,0,0,0,0
cpu_unittest.cc,0,0,0,0,1,1,1,1
file_browser_handlers.cc,4,4,4,4,0,0,0,0
download_target_determiner_unittest.cc,4,4,13,13,28,28,47,48
print_job_unittest.cc,5,5,5,5,2,2,2,2
status_tray_unittest.cc,2,2,2,2,2,2,2,2
media_stream_capture_indicator.cc,3,3,3,3,3,3,3,3
tab_specific_content_settings.cc,10,9,7,7,1,1,1,1
eula_accepted_notifier_unittest.cc,1,1,1,1,3,3,3,3
installer_state.cc,0,0,0,0,0,0,0,0
pref_registry_simple.cc,1,1,1,1,0,0,0,0
web_app_unittest.cc,1,1,1,1,3,3,3,3
fake_content_layer.cc,0,0,0,0,0,0,0,0
form_structure_browsertest.cc,0,0,0,0,0,0,0,0
launch_win.cc,0,0,0,0,0,0,0,0
sync_promo_ui.cc,1,1,1,1,0,0,0,0
docked_window_resizer_unittest.cc,0,0,0,0,0,0,0,0
synced_window_delegate_android.cc,0,0,0,0,0,0,0,0
extension_settings_handler.cc,4,4,4,4,0,0,0,0
chrome_version_info_posix.cc,0,0,0,0,0,0,0,0
scrollbar_layer_unittest.cc,0,0,0,0,0,0,0,0
android_provider_backend_unittest.cc,2,2,2,2,0,0,0,4
user_image_source.cc,0,0,0,0,1,1,1,1
page_capture_api.cc,3,3,3,3,0,0,0,0
bookmark_expanded_state_tracker_unittest.cc,1,1,1,1,2,2,2,2
display_info_provider_gtk.cc,0,0,0,0,0,0,0,0
browser_synced_window_delegate.cc,2,2,2,2,0,0,0,0
one_click_signin_bubble_links_delegate.cc,1,1,1,1,0,0,0,0
shortcuts_backend.cc,0,0,0,0,1,2,2,2
upgrade_util_win.cc,0,0,0,0,3,3,3,3
about_ui.cc,24,25,25,25,33,33,33,35
bookmark_change_processor.cc,0,0,0,0,0,0,0,0
nine_box.cc,1,1,1,1,2,2,2,2
auth_prewarmer.cc,0,0,0,0,0,0,0,0
docked_panel_browsertest.cc,1,1,1,1,4,4,4,4
custom_button.cc,3,3,3,3,1,1,1,1
linux_util.cc,3,3,3,3,2,2,2,2
focus_manager_factory.cc,0,0,0,0,0,0,0,0
browser_frame.cc,1,1,1,1,1,1,1,1
metro_driver_win.cc,1,1,1,1,1,1,1,1
platform_util_win.cc,0,0,0,0,2,2,3,3
tray_network_state_observer.cc,0,0,0,0,0,0,0,0
network_menu.cc,0,0,0,0,0,0,0,0
crypto_module_password_dialog_view.cc,0,0,0,0,0,0,0,0
external_protocol_dialog.cc,3,3,3,3,0,0,0,0
external_protocol_dialog.cc,3,3,3,3,0,0,0,0
external_protocol_dialog.cc,3,3,3,3,0,0,0,0
external_protocol_dialog.cc,3,3,3,3,0,0,0,0
external_protocol_dialog.cc,3,3,3,3,0,0,0,0
external_protocol_dialog.cc,3,3,3,3,0,0,0,0
external_protocol_dialog.cc,3,3,3,3,0,0,0,0
external_protocol_dialog.cc,3,3,3,3,0,0,0,0
extension_infobar_gtk.cc,2,2,2,2,0,0,0,0
feature_switch_unittest.cc,2,2,1,1,12,12,12,12
template_url_service_android.cc,1,1,1,1,9,12,12,12
eula_screen.cc,0,0,0,0,0,0,0,0
automation_provider.cc,6,6,6,6,2,2,2,0
braille_display_private_api.cc,1,1,1,1,0,0,0,0
identity_apitest.cc,0,0,0,0,1,1,2,2
profile_resetter_browsertest.cc,2,2,2,2,1,1,1,1
chrome_resource_dispatcher_host_delegate.cc,8,8,8,10,7,8,6,9
javascript_app_modal_dialog_android.cc,4,4,4,4,5,5,5,5
app_launch_controller.cc,0,0,0,0,0,0,0,0
memory_details_win.cc,1,1,1,1,0,0,0,0
keyboard_brightness_controller.cc,0,0,0,0,0,0,0,0
client_side_detection_service.cc,0,0,0,0,0,0,0,0
login_prompt_unittest.cc,0,0,0,0,1,1,1,1
picture_pile_base.cc,0,0,0,0,0,0,0,0
sys_info_android.cc,0,0,0,0,4,4,4,4
conflict_resolution_resolver.cc,0,0,0,0,0,0,0,0
base_panel_browser_test.cc,5,5,5,5,0,0,0,0
resource_loader_browsertest.cc,1,1,1,1,3,3,3,3
unity_service.cc,0,0,0,0,1,1,1,1
unity_service.cc,0,0,0,0,1,1,1,1
unity_service.cc,0,0,0,0,1,1,1,1
unity_service.cc,0,0,0,0,1,1,1,1
unity_service.cc,0,0,0,0,1,1,1,1
unity_service.cc,0,0,0,0,1,1,1,1
unity_service.cc,0,0,0,0,1,1,1,1
unity_service.cc,0,0,0,0,1,1,1,1
startup_information.cc,0,0,0,0,0,0,0,0
file_browser_private_custom_bindings.cc,0,0,0,0,0,0,0,0
enrollment_handler_chromeos.cc,0,0,0,0,0,0,0,0
self_cleaning_temp_dir_unittest.cc,0,0,0,0,1,1,1,1
component_installers_unittest.cc,1,1,1,0,1,1,1,0
browsing_data_server_bound_cert_helper.cc,3,3,3,3,0,0,0,0
oobe_browsertest.cc,3,0,0,0,1,0,0,0
thread_id_name_manager_unittest.cc,0,0,0,0,5,5,5,5
window_selector_controller.cc,0,0,0,0,0,0,0,0
prioritized_tile_set.cc,0,0,0,0,0,0,0,0
sys_info_unittest.cc,4,3,3,3,5,7,7,7
mouse_cursor_event_filter_unittest.cc,0,0,0,0,0,0,0,0
firefox_importer_browsertest.cc,2,2,2,2,2,2,2,2
screen_locker_tester.cc,2,2,2,2,0,0,0,0
json_response_fetcher.cc,0,0,0,0,0,0,0,0
managed_user_learn_more_handler.cc,0,0,0,0,0,0,0,0
version_handler_chromeos.cc,1,1,1,1,0,0,0,0
process_info_linux.cc,0,0,0,0,0,0,0,0
bookmark_node_data_mac.cc,0,0,0,0,0,0,0,0
login_display_host_impl.cc,0,1,1,1,2,3,4,4
api_util.cc,0,0,0,0,0,0,0,0
mock_user_image_manager.cc,0,0,0,0,0,0,0,0
drive_file_sync_service_unittest.cc,0,0,0,0,0,0,0,0
extension_infobar_delegate.cc,1,1,1,1,0,0,0,0
fake_painted_scrollbar_layer.cc,0,0,0,0,0,0,0,0
webstore_install_helper.cc,1,1,1,1,0,0,0,0
aw_quota_permission_context.cc,0,0,0,0,0,0,0,0
extension_manifests_platformapp_unittest.cc,0,0,0,0,0,0,0,0
extension_manifests_homepage_unittest.cc,1,1,1,1,2,2,2,2
identity_mint_queue_unittest.cc,2,2,2,2,7,7,6,6
navigation_metrics_recorder.cc,1,1,1,1,2,1,1,1
backend_migrator.cc,0,0,0,0,0,0,0,0
keyboard_handler.cc,0,0,0,0,0,0,0,0
mobile_activator_unittest.cc,3,3,3,3,1,1,1,1
remote_sync_delegate.cc,1,1,1,1,1,1,1,1
job_queue.cc,0,0,0,0,0,0,0,0
loadtimes_extension_bindings.cc,2,2,2,2,0,0,0,0
aw_browser_main_parts.cc,0,0,0,0,0,0,0,0
wallpaper_function_base.cc,1,1,1,1,0,0,0,0
spellcheck_worditerator.cc,2,2,2,2,0,0,0,0
stacking_controller_unittest.cc,1,1,1,1,0,0,0,0
lazy_background_page_apitest.cc,3,3,3,3,13,14,16,16
startup_browser_creator_win.cc,1,1,1,1,0,0,0,0
accelerators_gtk.cc,1,1,1,1,0,0,0,0
theme_service_unittest.cc,0,0,0,1,0,0,0,0
chrome_mock_render_thread.cc,7,7,7,8,2,1,1,2
android_stream_reader_url_request_job.cc,4,4,4,4,2,2,2,2
token_cache_service_unittest.cc,2,2,2,2,0,0,0,0
animation_curve.cc,0,0,0,0,0,0,0,0
gl_renderer_unittest.cc,0,0,0,0,1,1,1,1
app_list_button.cc,0,0,0,0,0,0,0,0
sync_ui_util.cc,0,0,0,0,0,0,0,0
gcapi.cc,5,5,5,5,22,22,22,22
origin_operation_queue_unittest.cc,0,0,0,0,0,0,0,0
managed_tile_state.cc,0,0,0,0,0,0,0,0
logger_unittest.cc,1,1,1,1,0,0,0,0
omnibox_api_interactive_test.cc,0,0,0,0,1,1,1,1
json_writer_unittest.cc,0,0,0,0,0,0,0,0
variations_request_scheduler_mobile.cc,0,0,0,0,0,0,0,0
plugin_installer.cc,4,4,4,4,1,1,1,1
rules_registry_service_unittest.cc,0,0,0,0,2,2,2,2
message_center_notifications_unittest_win.cc,0,0,0,0,0,0,0,0
install_extension_handler.cc,0,0,0,0,0,0,0,0
delegating_renderer.cc,1,1,1,0,0,0,0,0
favicon_cache_unittest.cc,0,0,0,0,0,0,0,0
app_url_redirector_browsertest.cc,0,0,0,0,0,0,0,0
window_sizer_unittest.cc,0,0,0,0,6,6,6,6
streams_private_apitest.cc,8,8,7,7,4,4,4,5
download_handler_unittest.cc,0,0,0,0,0,0,0,0
local_file_sync_context_unittest.cc,2,2,2,2,0,0,0,0
process_singleton_startup_lock.cc,1,1,1,1,0,0,0,0
chrome_geolocation_permission_context.cc,2,1,1,3,0,0,0,0
automation_tab_tracker.cc,2,2,2,2,0,0,0,0
picasa_finder.cc,0,0,0,0,0,0,0,0
cookies_api_constants.cc,0,0,0,0,0,0,0,0
pe_image.cc,0,0,0,0,0,0,0,0
search_unittest.cc,0,0,0,0,0,0,0,0
bookmark_undo_service.cc,7,7,7,7,0,0,0,0
scoped_user_pref_update.cc,0,0,0,0,0,0,0,0
metrics_log_manager_unittest.cc,2,1,1,1,9,10,10,10
values_test_util.cc,0,0,0,0,0,0,0,0
profile_error_dialog.cc,0,0,0,0,1,1,1,1
profile_info_cache.cc,2,2,2,2,3,3,3,3
tab_model_unittest.cc,2,2,2,2,2,2,2,2
passwords_sync_perf_test.cc,1,1,1,1,13,13,13,12
clear_browser_data_handler.cc,0,0,0,0,0,0,0,0
screen_context_unittest.cc,0,0,0,0,0,0,0,0
browser_non_client_frame_view_ash.cc,1,1,1,1,0,0,0,0
profiling.cc,3,3,3,3,3,3,3,3
chrome_internal_log_source.cc,0,0,0,0,0,0,0,0
idle_action_warning_dialog_view.cc,0,0,0,0,0,0,0,0
util.cc,0,2,0,0,9,7,1,1
util.cc,0,0,0,0,9,1,1,1
util.cc,0,0,0,0,9,11,1,1
util.cc,0,2,0,0,9,7,1,11
util.cc,0,0,0,0,9,1,1,11
util.cc,0,0,0,0,9,11,1,11
util.cc,0,2,0,2,9,7,1,7
util.cc,0,0,0,2,9,1,1,7
util.cc,0,0,0,2,9,11,1,7
util.cc,0,2,0,0,1,7,1,1
util.cc,0,0,0,0,1,1,1,1
util.cc,0,0,0,0,1,11,1,1
util.cc,0,2,0,0,1,7,1,11
util.cc,0,0,0,0,1,1,1,11
util.cc,0,0,0,0,1,11,1,11
util.cc,0,2,0,2,1,7,1,7
util.cc,0,0,0,2,1,1,1,7
util.cc,0,0,0,2,1,11,1,7
util.cc,2,2,0,0,7,7,1,1
util.cc,2,0,0,0,7,1,1,1
util.cc,2,0,0,0,7,11,1,1
util.cc,2,2,0,0,7,7,1,11
util.cc,2,0,0,0,7,1,1,11
util.cc,2,0,0,0,7,11,1,11
util.cc,2,2,0,2,7,7,1,7
util.cc,2,0,0,2,7,1,1,7
util.cc,2,0,0,2,7,11,1,7
content_rules_registry.cc,0,0,1,1,0,0,0,0
mock_new_credit_card_bubble_controller.cc,0,0,0,0,0,0,0,0
master_preferences_unittest.cc,1,1,1,1,11,13,13,13
chrome_direct_setting_api.cc,0,0,0,0,0,0,0,0
chrome_main_delegate_android.cc,1,1,1,1,0,0,0,0
google_url_tracker_navigation_helper_impl.cc,1,1,1,1,0,0,0,0
tray_tracing.cc,0,0,0,0,0,0,0,0
kiosk_mode_idle_logout.cc,0,0,0,0,0,0,0,0
shared_change_processor_unittest.cc,0,0,0,0,0,0,0,0
extension_view_views.cc,1,1,1,1,0,0,0,0
metrics_private_api.cc,0,0,0,0,0,0,0,0
workspace_window_resizer.cc,0,0,0,0,0,0,0,0
theme_service_factory.cc,1,1,1,1,0,0,0,0
os_resource_win.cc,0,0,0,0,0,0,0,0
inline_login_ui.cc,6,6,6,1,3,3,3,1
pref_proxy_config_tracker_impl_unittest.cc,6,6,6,6,13,13,13,13
autofill_popup_view_gtk.cc,0,0,0,0,1,1,1,1
product_state_unittest.cc,5,5,4,4,7,7,7,7
networking_private_event_router_factory.cc,0,0,0,0,0,0,0,0
tab_model_list.cc,1,1,1,1,1,1,1,1
small_map_unittest.cc,0,0,0,0,0,0,0,0
fullscreen_controller_state_interactive_browsertest.cc,1,1,1,1,2,2,2,2
drag_window_resizer.cc,0,0,0,0,0,0,0,0
string_split.cc,0,0,0,0,0,0,0,0
scorer.cc,0,0,0,0,1,1,1,1
browsing_data_database_helper_unittest.cc,1,1,1,2,2,2,2,3
file_browser_handler_api.cc,8,7,7,6,2,1,1,1
status_icon_menu_model_unittest.cc,1,1,1,1,2,2,2,4
bookmark_api_constants.cc,0,0,0,0,0,0,0,0
helper.cc,0,0,0,0,1,1,0,0
helper.cc,0,0,0,0,1,0,0,0
helper.cc,0,0,0,0,1,1,0,1
helper.cc,0,0,0,0,1,0,0,1
helper.cc,0,0,0,0,0,1,0,0
helper.cc,0,0,0,0,0,0,0,0
helper.cc,0,0,0,0,0,1,0,1
helper.cc,0,0,0,0,0,0,0,1
supervised_user_creation_browsertest.cc,0,0,0,0,0,0,0,0
content_settings_helper.cc,0,0,0,0,0,0,0,0
user_cloud_policy_manager_chromeos.cc,0,0,0,0,0,0,0,0
bind_helpers.cc,0,0,0,0,0,0,0,0
extensions_activity_monitor.cc,0,0,0,0,0,0,0,0
file_util_android.cc,0,0,0,0,0,0,0,0
testing_pref_service_syncable.cc,2,2,2,2,0,0,0,0
window_selector_panels.cc,0,0,0,0,0,0,0,0
search_terms_data_android.cc,2,2,2,2,0,0,0,0
resource_update_queue.cc,0,0,0,0,0,0,0,0
char_iterator.cc,0,0,0,0,0,0,0,0
profile_list_chromeos_unittest.cc,1,1,1,1,0,0,0,2
delay_based_time_source_unittest.cc,0,0,0,0,0,0,0,0
mtp_device_task_helper_map_service.cc,1,1,1,1,0,0,0,0
chrome_main_delegate_testshell_android.cc,3,3,3,2,1,1,1,0
system_indicator_handler.cc,0,0,0,0,0,0,0,0
docked_window_layout_manager.cc,0,0,0,0,0,0,0,0
candidate_window_view_unittest.cc,0,0,0,0,0,0,0,0
signin_manager_android.cc,5,5,6,6,10,12,11,11
bookmark_node_data_views.cc,0,0,0,0,0,0,0,0
user_actions_ui.cc,1,1,1,1,0,0,0,0
accessibility_extension_apitest.cc,0,0,0,0,1,1,1,1
pref_store_observer_mock.cc,1,1,1,1,0,0,0,0
native_message_process_host.cc,0,0,0,0,0,0,0,0
spellcheck_language.cc,1,1,1,1,0,0,0,0
file_path_watcher_kqueue.cc,0,0,0,0,0,0,0,0
external_cache.cc,0,0,0,0,0,0,0,0
chrome_main_browsertest.cc,1,1,1,1,4,4,4,4
signin_tracker.cc,1,1,1,1,0,0,0,0
extension_prefs_unittest.cc,2,2,2,2,0,0,0,0
resource_format.cc,0,0,0,0,0,0,0,0
mock_remote_change_processor.cc,0,0,0,0,0,0,0,0
autofill_dialog_types_unittest.cc,0,0,0,0,0,0,0,0
synced_device_tracker.cc,0,0,0,0,0,0,0,0
extension_manifests_default_extent_path_unittest.cc,0,0,0,0,1,1,1,1
download_resource_throttle.cc,1,1,1,1,0,0,0,0
metadata_parser_jpeg_factory.cc,1,1,1,1,0,0,0,0
history_types.cc,0,0,0,0,0,0,0,0
file_enumerator_win.cc,0,0,0,0,0,0,0,0
extension_manifests_requirements_unittest.cc,0,0,0,0,0,0,0,0
aw_cookie_access_policy.cc,1,1,1,1,0,0,0,0
chrome_content_browser_client_unittest.cc,0,0,0,0,0,0,0,0
user_manager_impl.cc,0,0,0,0,0,0,0,0
process_singleton_win.cc,3,3,3,3,4,4,4,4
cloud_print_private_api.cc,0,0,0,0,0,0,0,0
chrome_main_delegate.cc,10,9,9,9,21,21,21,20
browser_actions_controller_prefs.cc,0,0,0,0,1,1,1,1
test_file_util.cc,0,0,0,0,0,0,0,0
logout_button_tray.cc,0,0,0,0,0,0,0,0
toolbar_view.cc,2,2,2,2,2,3,3,2
chrome_browser_main_extra_parts_aura.cc,1,1,5,5,1,1,3,3
backend_unrecoverable_error_handler.cc,0,0,0,0,0,0,0,0
chrome_browser_main_chromeos.cc,0,0,0,0,0,0,0,0
dir_reader_posix_unittest.cc,0,0,0,0,0,0,0,0
test_utils.cc,0,0,0,0,0,0,0,0
test_utils.cc,0,0,0,0,0,0,0,0
test_utils.cc,0,0,0,0,0,0,0,0
test_utils.cc,0,0,0,0,0,0,0,0
component_updater_configurator.cc,1,1,1,0,3,3,3,0
chrome_shell_delegate.cc,1,1,1,1,1,0,0,0
spelling_menu_observer.cc,1,1,1,1,0,0,0,0
user_activity_notifier.cc,0,0,0,0,0,0,0,0
activity_action_constants.cc,0,0,0,0,0,0,0,0
video_activity_notifier.cc,0,0,0,0,0,0,0,0
search_ipc_router_policy_unittest.cc,1,1,1,1,3,26,27,28
browsing_data_helper_unittest.cc,2,2,2,2,5,5,5,5
snap_sizer_unittest.cc,0,0,0,0,0,0,0,0
uninstall_metrics_unittest.cc,0,0,0,0,0,0,0,0
sync_extension_helper.cc,3,3,3,4,2,2,2,2
webrequest_rules_registry_unittest.cc,0,0,2,2,5,5,6,6
pepper_helper.cc,0,1,1,1,0,0,0,0
launcher.cc,4,0,0,4,6,0,0,6
launcher.cc,4,4,0,4,6,6,0,6
launcher.cc,0,0,0,4,0,0,0,6
launcher.cc,0,4,0,4,0,6,0,6
picture_layer_tiling_set.cc,0,0,0,0,0,0,0,0
url_utils_unittest.cc,0,0,0,0,0,0,0,0
tab_strip_model_order_controller.cc,1,1,1,1,0,0,0,0
google_update_win.cc,2,2,2,2,18,18,18,18
file_select_helper.cc,5,5,5,5,2,2,2,2
extension_app_shim_handler_mac.cc,1,1,2,3,4,3,3,3
sample_for_tests.cc,1,1,1,1,3,3,3,3
session_types.cc,1,1,1,1,1,1,1,2
rules_registry_service.cc,0,0,0,0,0,0,0,0
trace_event_unittest.cc,0,0,0,0,1,1,1,1
features.cc,0,0,0,0,0,0,0,0
deferred_sequenced_task_runner.cc,0,0,0,0,0,0,0,0
damage_tracker.cc,0,0,0,0,0,0,0,0
permissions_apitest.cc,0,0,0,0,0,0,0,0
alarms_api_unittest.cc,2,0,0,0,0,0,0,0
service_process_prefs_unittest.cc,1,1,1,1,1,1,1,1
important_file_writer.cc,0,0,0,0,0,0,0,0
importer_url_row.cc,0,0,0,0,0,0,0,0
browser_view.cc,10,10,9,9,5,5,5,4
i18n_unittest.cc,0,0,0,0,0,0,0,0
omnibox_view_gtk_unittest.cc,2,2,2,2,2,2,2,2
picture_pile_impl_unittest.cc,0,0,0,0,0,0,0,0
password_generation_manager.cc,1,1,1,1,1,1,1,0
browser_tabstrip.cc,0,0,0,0,0,0,0,0
infobar_container_gtk.cc,1,1,1,1,0,0,0,0
tab_strip_model_observer.cc,2,2,2,2,0,0,0,0
jni_array_unittest.cc,0,0,0,0,0,0,0,0
activity_log_policy.cc,0,0,0,0,0,0,0,0
bookmark_node_data_unittest.cc,1,1,1,1,8,8,9,11
extension_api_unittest.cc,0,0,0,0,0,0,0,0
extension_api_unittest.cc,0,0,0,0,0,0,0,0
app_commands.cc,1,1,1,1,0,0,0,0
permission_selector.cc,1,1,1,1,1,1,1,1
keyword_editor_controller.cc,1,1,1,1,1,1,1,0
uma_policy_unittest.cc,0,0,0,0,0,0,0,0
history_types_unittest.cc,0,0,0,0,0,0,0,0
wmi.cc,1,1,1,1,0,0,0,0
